Date,sma_fast,sma_slow,ssma,ema,dema,tema,trima,signal
2023-05-23,335.63500213623047,303.29579986572264,327.23977944349457,317.48201147093897,336.4815009722357,338.10918696349154,319.4254649597922,0.0
2023-05-24,336.1949996948242,304.0283996582031,327.9198023221707,318.104750863079,336.1915863139145,336.92741491444883,319.9405887745045,0.0
2023-05-25,334.79000091552734,304.6804995727539,328.334268052651,318.6359973115951,335.2771799702668,335.1404056359378,320.47632985056185,0.0
2023-05-26,335.5924987792969,305.41489959716796,329.59934951577065,319.4629113939001,337.4520751040997,337.7962408599572,321.056546246564,0.0
2023-05-30,338.2824935913086,306.25409942626953,331.68831000252067,320.597818147392,342.0595223976981,343.6029493021415,321.71565152391975,0.0
2023-05-31,342.4375,307.09649963378905,333.72072122294725,321.7501772947278,345.8307136778963,347.8953146631373,322.47799748550227,0.0
2023-06-01,346.52249908447266,307.96059967041015,335.30619555755277,322.77928934755386,347.6938405188573,349.4047512501536,323.34380010910974,0.0
2023-06-02,349.5950012207031,308.7926998901367,337.1621749140078,323.9256989036999,350.34529471694304,352.0469663117166,324.2776890507451,0.0
2023-06-05,351.1575012207031,309.63379974365233,339.1052659120631,325.13068106617015,353.05920829277454,354.7387026893353,325.2742631700304,0.0
2023-06-06,352.3874969482422,310.45449981689455,340.8602356881118,326.2982054972945,354.9497444054551,356.2833898209094,326.3658680856963,0.0
2023-06-07,354.0999984741211,311.22739990234373,342.41354242697764,327.4175838961308,356.13609837611807,356.94379430083626,327.5288618111316,0.0
2023-06-08,353.30249786376953,311.92510009765624,343.1253718600051,328.2569612489178,354.67632479089144,354.1512180373312,328.7389542379497,0.0
2023-06-09,352.92749786376953,312.64690002441404,344.23921875294803,329.2332330654088,355.06661216369514,354.26320310740505,330.01679352183396,0.0
2023-06-12,352.82749938964844,313.37649993896486,345.3793055581768,330.22415928236165,355.7257335488667,354.83785959406106,331.35521914635177,0.0
2023-06-13,354.23999786376953,314.20259979248044,347.0582705221998,331.41113818066424,358.25493837779686,357.99164958526814,332.7629348378123,0.0
2023-06-14,357.8499984741211,315.08369995117187,348.8584637714702,332.66019802594116,360.9602385738252,361.20956177816214,334.22506412459006,0.0
2023-06-15,361.0374984741211,315.91589996337893,350.7519671186949,333.96380415327155,363.73401583406473,364.36667001001814,335.7097552264178,0.0
2023-06-16,364.97750091552734,316.72890014648436,352.91952741279914,335.3872736481546,367.16547811600543,368.29050778669193,337.21676108277876,0.0
2023-06-20,366.8375015258789,317.5245001220703,354.5873568864644,336.66353527378067,368.6465890900885,369.40329354377633,338.73771742832514,0.0
2023-06-21,367.74749755859375,318.3161999511719,355.95542766535596,337.84934709883726,369.1950366963825,369.3413916993531,340.32203806182486,0.0
2023-06-22,366.74749755859375,319.0017999267578,356.61593502437046,338.792561952811,367.65424145241474,366.6204759436052,341.97166734860264,0.0
2023-06-23,365.7249984741211,319.7008999633789,357.6774992914112,339.86624462875415,367.9751696252882,366.78712597872976,343.64882754102166,0.0
2023-06-26,364.37750244140625,320.4236001586914,358.217778097357,340.75545729848176,366.8015556502125,364.9988113119078,345.2800618866343,0.0
2023-06-27,362.07250213623047,321.0542001342773,358.1580241616263,341.41919716851606,364.13037510906184,361.39810315176175,346.8341665385681,0.0
2023-06-28,362.5550003051758,321.68329986572263,358.788242207253,342.29809313004773,364.3768020681286,362.0816214031159,348.33895026312933,0.0
